971.79003906	2.84313726
971.79418945	2.84313726
971.79827881	2.84313726
971.80230713	2.82352948
971.80657959	2.82352948
971.80657959	2.82352948
971.81048584	2.82352948
971.81494141	2.82352948
971.81884766	2.82352948
971.81884766	2.82352948
971.82281494	2.82352948
971.82684326	2.82352948
971.83099365	2.82352948
971.83099365	2.82352948
971.83514404	2.82352948
971.83917236	2.82352948
971.84326172	2.82352948
971.84741211	2.82352948
971.85180664	2.82352948
971.85180664	2.84313726
971.85565186	2.84313726
971.85968018	2.84313726
971.86395264	2.84313726
971.86395264	2.84313726
971.86785889	2.84313726
971.87213135	2.86274505
971.87597656	2.86274505
971.87597656	2.86274505
971.88031006	2.86274505
971.88427734	2.86274505
971.88427734	2.86274505
971.88854980	2.86274505
971.89257813	2.86274505
971.89672852	2.88235283
971.89672852	2.88235283
971.90081787	2.88235283
971.90472412	2.88235283
971.90881348	2.88235283
971.90881348	2.88235283
971.91308594	2.88235283
971.91705322	2.88235283
971.92114258	2.88235283
971.92114258	2.88235283
971.92517090	2.88235283
971.92926025	2.88235283
971.92926025	2.88235283
971.93341064	2.88235283
971.93762207	2.88235283
971.94171143	2.88235283
971.94171143	2.86274505
971.94573975	2.86274505
971.94970703	2.86274505
971.95391846	2.86274505
971.95391846	2.86274505
971.95806885	2.86274505
971.96234131	2.84313726
971.96618652	2.84313726
971.97027588	2.84313726
971.97448730	2.84313726
971.97448730	2.82352948
971.97839355	2.82352948
971.98266602	2.82352948
971.98669434	2.82352948
971.98669434	2.80392146
971.99078369	2.80392146
971.99481201	2.80392146
971.99908447	2.80392146
971.99908447	2.80392146
972.00311279	2.78431368
972.00726318	2.78431368
972.01116943	2.78431368
972.01538086	2.78431368
972.01959229	2.76470590
972.01959229	2.76470590
972.02362061	2.76470590
972.02807617	2.76470590
972.03167725	2.76470590
972.03167725	2.74509811
972.03601074	2.74509811
972.03997803	2.74509811
972.04412842	2.74509811
972.04412842	2.74509811
972.04821777	2.74509811
972.05218506	2.72549009
972.05218506	2.72549009
972.05627441	2.72549009
972.06030273	2.72549009
972.06506348	2.72549009
972.06506348	2.72549009
972.06866455	2.70588231
972.07269287	2.70588231
972.07684326	2.70588231
972.07684326	2.70588231
972.08123779	2.68627453
972.08496094	2.68627453
972.08917236	2.68627453
972.09320068	2.68627453
972.09735107	2.66666675
972.09735107	2.66666675
972.10137939	2.66666675
972.10559082	2.66666675
972.10949707	2.66666675
972.10949707	2.64705873
972.11370850	2.64705873
972.11767578	2.64705873
972.12225342	2.64705873
972.12225342	2.62745094
972.12603760	2.62745094
972.13012695	2.62745094
972.13439941	2.60784316
972.13842773	2.60784316
972.14263916	2.60784316
972.14263916	2.60784316
972.14678955	2.58823538
972.15057373	2.58823538
972.15460205	2.58823538
972.15460205	2.56862736
972.15863037	2.56862736
972.16284180	2.56862736
972.16687012	2.54901958
972.16687012	2.54901958
972.17095947	2.54901958
972.17510986	2.52941179
972.17919922	2.52941179
972.18328857	2.50980401
972.18743896	2.50980401
972.18743896	2.49019599
972.19165039	2.49019599
972.19592285	2.49019599
972.19982910	2.49019599
972.19982910	2.47058821
972.20373535	2.47058821
972.20788574	2.47058821
972.21197510	2.45098042
972.21197510	2.45098042
972.21606445	2.45098042
972.22009277	2.43137264
972.22009277	2.43137264
972.22430420	2.43137264
972.22833252	2.41176462
972.23260498	2.41176462
972.23260498	2.41176462
972.23651123	2.39215684
972.24066162	2.39215684
972.24475098	2.37254906
972.24475098	2.37254906
972.24890137	2.37254906
972.25292969	2.35294127
972.25714111	2.35294127
972.26110840	2.35294127
972.26556396	2.33333325
972.26556396	2.33333325
972.26971436	2.33333325
972.27343750	2.33333325
972.27758789	2.31372547
972.27758789	2.31372547
972.28155518	2.31372547
972.28570557	2.31372547
972.28979492	2.31372547
972.28979492	2.29411769
972.29382324	2.29411769
972.29809570	2.29411769
972.30206299	2.29411769
972.30615234	2.27450991
972.31024170	2.27450991
972.31024170	2.27450991
972.31488037	2.27450991
972.31860352	2.27450991
972.32250977	2.27450991
972.32250977	2.25490189
972.32666016	2.25490189
972.33099365	2.25490189
972.33483887	2.25490189
972.33483887	2.25490189
972.33892822	2.27450991
972.34326172	2.27450991
972.34326172	2.27450991
972.34729004	2.27450991
972.35131836	2.27450991
972.35534668	2.29411769
972.35534668	2.29411769
972.35943604	2.31372547
972.36352539	2.31372547
972.36767578	2.33333325
972.36767578	2.33333325
972.37164307	2.35294127
972.37573242	2.37254906
972.38000488	2.39215684
972.38000488	2.39215684
972.38415527	2.41176462
972.38830566	2.43137264
972.38830566	2.45098042
972.39221191	2.47058821
972.39654541	2.49019599
972.40051270	2.50980401
972.40051270	2.52941179
972.40447998	2.54901958
972.40863037	2.56862736
972.41320801	2.58823538
972.41320801	2.60784316
972.41680908	2.62745094
972.42095947	2.64705873
972.42498779	2.68627453
972.42913818	2.70588231
972.43316650	2.72549009
972.43316650	2.72549009
972.43719482	2.74509811
972.44134521	2.76470590
972.44555664	2.76470590
972.44555664	2.78431368
972.44970703	2.80392146
972.45397949	2.80392146
972.45782471	2.82352948
972.45782471	2.82352948
972.46197510	2.82352948
972.46600342	2.84313726
972.47009277	2.84313726
972.47418213	2.86274505
972.47821045	2.86274505
972.47821045	2.86274505
972.48266602	2.86274505
972.48638916	2.86274505
972.49053955	2.86274505
972.49053955	2.86274505
972.49462891	2.86274505
972.49871826	2.88235283
972.50292969	2.88235283
972.50292969	2.88235283
972.50720215	2.88235283
972.51104736	2.88235283
972.51104736	2.86274505
972.51525879	2.86274505
972.51928711	2.86274505
972.52331543	2.86274505
972.52331543	2.86274505
972.52740479	2.86274505
972.53149414	2.86274505
972.53552246	2.86274505
972.53552246	2.86274505
972.53973389	2.86274505
972.54376221	2.86274505
972.54797363	2.86274505
972.55194092	2.86274505
972.55609131	2.84313726
