49.07048798	2.82352948
49.07048798	2.82352948
49.07429123	2.82352948
49.07846069	2.82352948
49.08263779	2.82352948
49.08263779	2.82352948
49.08668518	2.82352948
49.09069061	2.82352948
49.09474564	2.82352948
49.09870148	2.80392146
49.10299683	2.80392146
49.10299683	2.80392146
49.10719681	2.80392146
49.11105728	2.80392146
49.11514282	2.80392146
49.11514282	2.80392146
49.11938858	2.80392146
49.12336731	2.80392146
49.12756348	2.82352948
49.12756348	2.82352948
49.13173294	2.82352948
49.13576508	2.82352948
49.13988495	2.84313726
49.14378357	2.84313726
49.14812469	2.86274505
49.14812469	2.86274505
49.15223694	2.88235283
49.15621948	2.88235283
49.16016769	2.90196085
49.16016769	2.90196085
49.16461563	2.92156863
49.16851425	2.92156863
49.17263412	2.94117641
49.17263412	2.94117641
49.17670059	2.96078420
49.18062210	2.96078420
49.18062210	2.98039222
49.18509674	2.98039222
49.18888092	3.00000000
49.19298553	3.00000000
49.19298553	3.01960778
49.19704819	3.01960778
49.20139694	3.03921580
49.20538712	3.03921580
49.20538712	3.03921580
49.20950699	3.05882359
49.21378326	3.05882359
49.21770859	3.07843137
49.22175598	3.07843137
49.22571945	3.07843137
49.22571945	3.07843137
49.22993851	3.07843137
49.23456573	3.07843137
49.23812103	3.07843137
49.23812103	3.09803915
49.24223328	3.09803915
49.24617386	3.09803915
49.25040054	3.09803915
49.25040054	3.09803915
49.25451279	3.09803915
49.25857162	3.07843137
49.26260757	3.07843137
49.26671219	3.07843137
49.27101517	3.07843137
49.27101517	3.07843137
49.27492142	3.07843137
49.27909851	3.05882359
49.28308868	3.05882359
49.28308868	3.05882359
49.28753662	3.05882359
49.29156876	3.03921580
49.29538345	3.03921580
49.29538345	3.03921580
49.29949570	3.01960778
49.30389786	3.01960778
49.30389786	3.01960778
49.30785370	3.00000000
49.31197357	3.00000000
49.31586456	3.00000000
49.31586456	2.98039222
49.32059860	2.98039222
49.32406616	2.96078420
49.32813644	2.96078420
49.32813644	2.96078420
49.33242798	2.94117641
49.33648300	2.94117641
49.34055710	2.92156863
49.34055710	2.92156863
49.34460068	2.90196085
49.34864044	2.90196085
49.34864044	2.90196085
49.35296631	2.88235283
49.35722733	2.88235283
49.36114883	2.88235283
49.36114883	2.86274505
49.36503220	2.86274505
49.36930084	2.86274505
49.37332153	2.84313726
49.37332153	2.84313726
49.37766647	2.84313726
49.38150024	2.84313726
49.38562775	2.82352948
49.38974762	2.82352948
49.39400101	2.82352948
49.39400101	2.82352948
49.39787292	2.82352948
49.40214920	2.82352948
49.40611649	2.82352948
49.40611649	2.82352948
49.41005707	2.82352948
49.41452789	2.82352948
49.41853333	2.82352948
49.41853333	2.80392146
49.42251587	2.80392146
49.42646408	2.80392146
49.42646408	2.80392146
49.43065262	2.80392146
49.43474579	2.80392146
49.43878555	2.80392146
49.43878555	2.80392146
49.44281769	2.80392146
49.44696045	2.80392146
49.45104980	2.80392146
49.45104980	2.80392146
49.45523453	2.78431368
49.45923233	2.78431368
49.46332932	2.78431368
49.46332932	2.78431368
